date,year,season,companyCode,companyName,genre,EPS,shareValue,revenue,netIncome,comprehensiveIcome,IncomeAfterTax
"1120101","111","3","1101","臺灣水泥股份有限公司","水泥工業","0.38","新台幣                 10.0000元","79274330.00","-1172518.00","4013202.00","1554383.00"
"1120101","111","3","1102","亞洲水泥股份有限公司","水泥工業","3.44","新台幣                 10.0000元","66093948.00","7496621.00","6662819.00","11959147.00"
"1120101","111","3","1103","嘉新水泥股份有限公司","水泥工業","-0.33","新台幣                 10.0000元","1593823.00","-324152.00","157609.00","-210339.00"
"1120101","111","3","1104","環球水泥股份有限公司","水泥工業","2.20","新台幣                 10.0000元","5063948.00","550837.00","1026592.00","1459070.00"
"1120101","111","3","1108","幸福水泥股份有限公司","水泥工業","0.75","新台幣                 10.0000元","2946179.00","395112.00","-17639.00","304720.00"
"1120101","111","3","1109","信大水泥股份有限公司","水泥工業","0.83","新台幣                 10.0000元","4675441.00","601445.00","77295.00","362635.00"
"1120101","111","3","1110","東南水泥股份有限公司","水泥工業","0.07","新台幣                 10.0000元","1231013.00","-8900.00","28382.00","15893.00"
"1120101","111","3","1201","味全食品工業股份有限公司","食品工業","0.65","新台幣                 10.0000元","15214414.00","418407.00","7707.00","327082.00"
"1120101","111","3","1203","味王股份有限公司","食品工業","2.26","新台幣                 10.0000元","4705786.00","648483.00","276942.00","744939.00"
"1120101","111","3","1210","大成長城企業股份有限公司","食品工業","1.88","新台幣                 10.0000元","82816416.00","2141096.00","451267.00","2062049.00"
"1120101","111","3","1213","大西洋飲料股份有限公司","食品工業","-1.08","新台幣                 10.0000元","298234.00","-55389.00","-5943.00","-61202.00"
"1120101","111","3","1215","台灣卜蜂企業股份有限公司","食品工業","4.05","新台幣                 10.0000元","21251007.00","1522225.00","-47078.00","1182348.00"
"1120101","111","3","1216","統一企業股份有限公司","食品工業","2.57","新台幣                 10.0000元","396497245.00","24073637.00","5458311.00","22369326.00"
"1120101","111","3","1217","愛之味股份有限公司","食品工業","0.59","新台幣                 10.0000元","3843896.00","217835.00","129714.00","299898.00"
"1120101","111","3","1218","泰山企業股份有限公司","食品工業","0.88","新台幣                 10.0000元","8450224.00","132465.00","320503.00","429818.00"
"1120101","111","3","1219","福壽實業股份有限公司","食品工業","0.95","新台幣                 10.0000元","12650048.00","303701.00","51085.00","292390.00"
"1120101","111","3","1220","台榮產業股份有限公司","食品工業","0.20","新台幣                 10.0000元","2555000.00","54316.00","18904.00","57270.00"
"1120101","111","3","1225","福懋油脂股份有限公司","食品工業","1.56","新台幣                 10.0000元","11244609.00","347437.00","59880.00","334694.00"
"1120101","111","3","1227","佳格食品股份有限公司","食品工業","1.07","新台幣                 10.0000元","20399539.00","1163594.00","164634.00","1024780.00"
"1120101","111","3","1229","聯華實業投資控股股份有限公司","食品工業","2.21","新台幣                 10.0000元","9246716.00","1533411.00","2758330.00","4223049.00"
"1120101","111","3","1231","聯華食品工業股份有限公司","食品工業","2.71","新台幣                 10.0000元","7762956.00","803976.00","-39670.00","606189.00"
"1120101","111","3","1232","大統益股份有限公司","食品工業","6.12","新台幣                 10.0000元","17687951.00","1110830.00","166804.00","1009473.00"
"1120101","111","3","1233","天仁茶業股份有限公司","食品工業","0.31","新台幣                 10.0000元","1312952.00","-11766.00","39331.00","28094.00"
"1120101","111","3","1234","黑松股份有限公司","食品工業","1.73","新台幣                 10.0000元","6964779.00","464944.00","377428.00","693895.00"
"1120101","111","3","1235","興泰實業股份有限公司","食品工業","1.39","新台幣                 10.0000元","48843.00","17817.00","161906.00","179706.00"
"1120101","111","3","1236","宏亞食品股份有限公司","食品工業","3.69","新台幣                 10.0000元","1461131.00","-21276.00","460506.00","400207.00"
"1120101","111","3","1256","鮮活控股股份有限公司","食品工業","9.94","新台幣                 10.0000元","3437315.00","461720.00","72604.00","386741.00"
"1120101","111","3","1301","台灣塑膠工業股份有限公司","塑膠工業","6.84","新台幣                 10.0000元","200581272.00","29106163.00","22034092.00","43536106.00"
"1120101","111","3","1303","南亞塑膠工業股份有限公司","塑膠工業","4.13","新台幣                 10.0000元","279412580.00","26817684.00","18298078.00","37387447.00"
"1120101","111","3","1304","台灣聚合化學品股份有限公司","塑膠工業","0.99","新台幣                 10.0000元","51288048.00","4014482.00","-3339768.00","2280.00"
"1120101","111","3","1305","華夏海灣塑膠股份有限公司","塑膠工業","-0.55","新台幣                 10.0000元","14130620.00","-910821.00","476914.00","-300224.00"
"1120101","111","3","1307","三芳化學工業股份有限公司","塑膠工業","1.14","新台幣                 10.0000元","8382900.00","173205.00","386036.00","452490.00"
"1120101","111","3","1308","亞洲聚合股份有限公司","塑膠工業","1.93","新台幣                 10.0000元","7311466.00","2196043.00","-757163.00","1145445.00"
"1120101","111","3","1309","台達化學工業股份有限公司","塑膠工業","1.14","新台幣                 10.0000元","14239420.00","275917.00","330543.00","454612.00"
"1120101","111","3","1310","台灣苯乙烯工業股份有限公司","塑膠工業","-0.43","新台幣                 10.0000元","10398523.00","-349604.00","147547.00","-189225.00"
"1120101","111","3","1312","國喬石油化學股份有限公司","塑膠工業","-0.24","新台幣                 10.0000元","14235914.00","-388825.00","707627.00","-117433.00"
"1120101","111","3","1313","聯成化學科技股份有限公司","塑膠工業","-0.63","新台幣                 10.0000元","56280900.00","-1892329.00","663265.00","-822822.00"
"1120101","111","3","1314","中國石油化學工業開發(股)公司","塑膠工業","0.22","新台幣                 10.0000元","21143837.00","-2302410.00","3134752.00","823474.00"
"1120101","111","3","1315","達新工業股份有限公司","塑膠工業","7.29","新台幣                 10.0000元","2054077.00","119832.00","647341.00","699438.00"
"1120101","111","3","1316","上曜建設開發股份有限公司","建材營造","0.80","新台幣                 10.0000元","1955847.00","180309.00","-93751.00","78444.00"
"1120101","111","3","1319","東陽實業廠股份有限公司","汽車工業","3.06","新台幣                 10.0000元","15970078.00","1299185.00","894452.00","1700605.00"
"1120101","111","3","1321","大洋塑膠工業股份有限公司","塑膠工業","0.34","新台幣                 10.0000元","5187808.00","-124336.00","203402.00","74627.00"
"1120101","111","3","1323","永裕塑膠工業股份有限公司","塑膠工業","1.40","新台幣                 10.0000元","2853388.00","257420.00","21076.00","211224.00"
"1120101","111","3","1324","地球綜合工業股份有限公司","塑膠工業","-0.06","新台幣                 10.0000元","739070.00","-8491.00","9515.00","-4625.00"
"1120101","111","3","1325","恒大股份有限公司","塑膠工業","0.35","新台幣                 10.0000元","437525.00","-12127.00","50256.00","27857.00"
"1120101","111","3","1326","台灣化學纖維股份有限公司","塑膠工業","2.54","新台幣                 10.0000元","293928768.00","-14688.00","18446040.00","17108868.00"
"1120101","111","3","1337","亞洲塑膠再生資源控股有限公司","塑膠工業","-1.34","新台幣                 10.0000元","468889.00","-354224.00","-5794.00","-360018.00"
"1120101","111","3","1338","廣華控股有限公司","汽車工業","1.94","新台幣                 10.0000元","5681375.00","209600.00","21677.00","163567.00"
"1120101","111","3","1339","昭輝實業股份有限公司","汽車工業","5.71","新台幣                 10.0000元","1518686.00","104346.00","432501.00","415927.00"
"1120101","111","3","1340","勝悅新材料有限公司","塑膠工業","-2.08","新台幣                 10.0000元","360023.00","-324913.00","6928.00","-317972.00"
"1120101","111","3","1341","富林塑膠工業(開曼)控股(股)公司","塑膠工業","4.54","新台幣                 10.0000元","2317011.00","249348.00","34267.00","228965.00"
"1120101","111","3","1342","八貫企業股份有限公司","其他","5.29","新台幣                 10.0000元","1880635.00","370763.00","68572.00","359099.00"
"1120101","111","3","1402","遠東新世紀股份有限公司","紡織纖維","1.63","新台幣                 10.0000元","199875811.00","12298626.00","2838191.00","12171197.00"
"1120101","111","3","1409","新光合成纖維股份有限公司","紡織纖維","1.74","新台幣                 10.0000元","36768511.00","--","--","3522476.00"
"1120101","111","3","1410","南洋染整股份有限公司","紡織纖維","0.62","新台幣                 10.0000元","292471.00","19908.00","27955.00","39778.00"
"1120101","111","3","1413","宏洲纖維工業股份有限公司","紡織纖維","0.80","新台幣                 10.0000元","2501058.00","91142.00","14302.00","105444.00"
"1120101","111","3","1414","東和紡織股份有限公司","紡織纖維","0.51","新台幣                 10.0000元","547922.00","93444.00","40997.00","112023.00"
"1120101","111","3","1416","廣豐實業股份有限公司","其他","0.55","新台幣                 10.0000元","197076.00","-31651.00","147171.00","103633.00"
"1120101","111","3","1417","嘉裕股份有限公司","紡織纖維","0.32","新台幣                 10.0000元","1103972.00","-42807.00","105331.00","60376.00"
"1120101","111","3","1418","東華龍股份有限公司","紡織纖維","-1.50","新台幣                 10.0000元","11660.00","-61636.00","-19631.00","-81267.00"
"1120101","111","3","1419","新光紡織股份有限公司","紡織纖維","6.59","新台幣                 10.0000元","2395315.00","187114.00","1966300.00","1971919.00"
"1120101","111","3","1423","利華羊毛工業股份有限公司","紡織纖維","0.43","新台幣                 10.0000元","136226.00","-44238.00","112447.00","59805.00"
"1120101","111","3","1432","大魯閣實業股份有限公司","貿易百貨","-0.31","新台幣                 10.0000元","815286.00","4682.00","-36593.00","-31911.00"
"1120101","111","3","1434","福懋興業股份有限公司","紡織纖維","1.89","新台幣                 10.0000元","26945284.00","939777.00","2516895.00","3177834.00"
"1120101","111","3","1436","華友聯開發股份有限公司(原福益)","建材營造","5.58","新台幣                 10.0000元","3243015.00","735133.00","-58975.00","537422.00"
"1120101","111","3","1437","勤益投資控股股份有限公司","其他","1.44","新台幣                 10.0000元","605760.00","319038.00","22677.00","291636.00"
"1120101","111","3","1438","三地開發地產股份有限公司","建材營造","5.32","新台幣                 10.0000元","455715.00","406739.00","-23165.00","378540.00"
"1120101","111","3","1439","雋揚國際股份有限公司","紡織纖維","1.29","新台幣                 10.0000元","455448.00","33452.00","128223.00","151817.00"
"1120101","111","3","1440","臺南紡織股份有限公司","紡織纖維","0.89","新台幣                 10.0000元","16497242.00","822687.00","1060887.00","1498974.00"
"1120101","111","3","1441","大東紡織股份有限公司","紡織纖維","-1.28","新台幣                 10.0000元","1229757.00","-171176.00","-207.00","-170280.00"
"1120101","111","3","1442","名軒開發股份有限公司","建材營造","0.44","新台幣                 10.0000元","594319.00","-10326.00","190561.00","160029.00"
"1120101","111","3","1443","立益物流開發股份有限公司","其他","1.56","新台幣                 10.0000元","645520.00","188527.00","-58879.00","122338.00"
"1120101","111","3","1444","力麗企業股份有限公司","紡織纖維","0.82","新台幣                 10.0000元","9911006.00","208248.00","760304.00","781912.00"
"1120101","111","3","1445","大宇紡織股份有限公司","紡織纖維","-0.04","新台幣                 10.0000元","1088273.00","-57330.00","29651.00","-4721.00"
"1120101","111","3","1446","宏和精密紡織股份有限公司","紡織纖維","-0.10","新台幣                 10.0000元","110148.00","-31008.00","25104.00","-14163.00"
"1120101","111","3","1447","力鵬企業股份有限公司","紡織纖維","0.29","新台幣                 10.0000元","21383716.00","-131787.00","452993.00","272166.00"
"1120101","111","3","1449","佳和實業股份有限公司","紡織纖維","1.34","新台幣                 10.0000元","1971159.00","-47406.00","178732.00","113323.00"
"1120101","111","3","1451","年興紡織股份有限公司","紡織纖維","2.36","新台幣                 10.0000元","6853705.00","297629.00","277994.00","466663.00"
"1120101","111","3","1452","宏益纖維工業股份有限公司","紡織纖維","1.04","新台幣                 10.0000元","1428858.00","110084.00","63692.00","137772.00"
"1120101","111","3","1453","大將開發股份有限公司","建材營造","-0.11","新台幣                 10.0000元","248384.00","-25487.00","17358.00","-11396.00"
"1120101","111","3","1454","台灣富綢纖維股份有限公司","紡織纖維","0.37","新台幣                 10.0000元","1405697.00","40832.00","23178.00","45084.00"
"1120101","111","3","1455","集盛實業股份有限公司","紡織纖維","-0.33","新台幣                 10.0000元","7525083.00","-23362.00","-116044.00","-177794.00"
"1120101","111","3","1456","怡華實業股份有限公司","建材營造","-1.09","新台幣                 10.0000元","481753.00","53967.00","-148493.00","-101826.00"
"1120101","111","3","1457","宜進實業股份有限公司","紡織纖維","4.49","新台幣                 10.0000元","3399012.00","2271420.00","-123970.00","2028798.00"
"1120101","111","3","1459","聯發紡織纖維股份有限公司","紡織纖維","-1.45","新台幣                 10.0000元","1600585.00","-64165.00","-387320.00","-461714.00"
"1120101","111","3","1460","宏遠興業股份有限公司","紡織纖維","-0.54","新台幣                 10.0000元","7608489.00","60223.00","-354043.00","-366873.00"
"1120101","111","3","1463","強盛染整股份有限公司","紡織纖維","0.08","新台幣                 10.0000元","376846.00","8011.00","10625.00","14591.00"
"1120101","111","3","1464","得力實業股份有限公司","紡織纖維","1.00","新台幣                 10.0000元","9295536.00","-73707.00","549986.00","426971.00"
"1120101","111","3","1465","偉全實業股份有限公司","紡織纖維","1.07","新台幣                 10.0000元","412367.00","-6166.00","123495.00","110367.00"
"1120101","111","3","1466","聚隆纖維股份有限公司","紡織纖維","0.02","新台幣                 10.0000元","2194875.00","-57848.00","70982.00","2131.00"
"1120101","111","3","1467","南緯實業股份有限公司","紡織纖維","0.13","新台幣                 10.0000元","4839728.00","103190.00","30921.00","27547.00"
"1120101","111","3","1468","昶和纖維興業股份有限公司","紡織纖維","0.96","新台幣                 10.0000元","1048764.00","15677.00","146160.00","161580.00"
"1120101","111","3","1470","大統新創股份有限公司","紡織纖維","0.39","新台幣                 10.0000元","735598.00","77609.00","-25589.00","33433.00"
"1120101","111","3","1471","首利實業股份有限公司","電子零組件業","-0.85","新台幣                 10.0000元","173624.00","-128881.00","538.00","-128343.00"
"1120101","111","3","1472","三洋實業股份有限公司","紡織纖維","0.05","新台幣                 10.0000元","683370.00","-20962.00","20134.00","1322.00"
"1120101","111","3","1473","台南企業股份有限公司","紡織纖維","1.79","新台幣                 10.0000元","5892449.00","175871.00","126101.00","261920.00"
"1120101","111","3","1474","弘裕企業股份有限公司","紡織纖維","0.64","新台幣                 10.0000元","2500584.00","65062.00","50941.00","87389.00"
"1120101","111","3","1475","台灣業旺股份有限公司","紡織纖維","10.38","新台幣                 10.0000元","859191.00","178703.00","90559.00","270003.00"
"1120101","111","3","1476","儒鴻企業股份有限公司","紡織纖維","21.86","新台幣                 10.0000元","32105868.00","6559881.00","956156.00","5998197.00"
"1120101","111","3","1477","聚陽實業股份有限公司","紡織纖維","11.32","新台幣                 10.0000元","24719886.00","3366503.00","222329.00","2761965.00"
"1120101","111","3","1503","士林電機廠股份有限公司","電機機械","3.35","新台幣                 10.0000元","22782143.00","1930409.00","438232.00","1822123.00"
"1120101","111","3","1504","東元電機股份有限公司","電機機械","1.16","新台幣                 10.0000元","43257027.00","3752211.00","164183.00","2867154.00"
"1120101","111","3","1506","正道工業股份有限公司","電機機械","0.32","新台幣                 10.0000元","858544.00","-10191.00","91050.00","68658.00"
"1120101","111","3","1512","瑞利企業股份有限公司","汽車工業","-0.53","新台幣                 10.0000元","471151.00","-119377.00","-7834.00","-134588.00"
"1120101","111","3","1513","中興電工機械股份有限公司","電機機械","3.60","新台幣                 10.0000元","13747822.00","2002996.00","159191.00","1710510.00"
"1120101","111","3","1514","亞力電機股份有限公司","電機機械","1.70","新台幣                 10.0000元","5253730.00","363213.00","106133.00","413529.00"
"1120101","111","3","1515","力山工業股份有限公司","電機機械","-1.01","新台幣                 10.0000元","3652335.00","-319941.00","82187.00","-183155.00"
"1120101","111","3","1516","川飛能源股份有限公司","其他","1.03","新台幣                 10.0000元","1171319.00","44040.00","1548.00","36649.00"
"1120101","111","3","1517","利奇機械工業股份有限公司","電機機械","2.37","新台幣                 10.0000元","4125189.00","528532.00","134081.00","514369.00"
"1120101","111","3","1519","華城電機股份有限公司","電機機械","1.38","新台幣                 10.0000元","5085238.00","343853.00","63269.00","347232.00"
"1120101","111","3","1521","大億交通工業製造股份有限公司","汽車工業","1.28","新台幣                 10.0000元","3575056.00","39545.00","56247.00","97953.00"
"1120101","111","3","1522","堤維西交通工業股份有限公司","汽車工業","2.48","新台幣                 10.0000元","14281750.00","544654.00","487226.00","852721.00"
"1120101","111","3","1524","耿鼎企業股份有限公司","汽車工業","1.75","新台幣                 10.0000元","1800349.00","186574.00","171995.00","288995.00"
"1120101","111","3","1525","江申工業股份有限公司","汽車工業","3.03","新台幣                 10.0000元","1084187.00","28975.00","232499.00","222419.00"
"1120101","111","3","1526","日馳企業股份有限公司","電機機械","5.29","新台幣                 10.0000元","1718433.00","392525.00","20926.00","317358.00"
"1120101","111","3","1527","鑽全實業股份有限公司","電機機械","4.82","新台幣                 10.0000元","3211773.00","595592.00","245180.00","667795.00"
"1120101","111","3","1528","恩德科技股份有限公司","電機機械","0.73","新台幣                 10.0000元","2690629.00","59942.00","129467.00","141518.00"
"1120101","111","3","1529","樂事綠能科技股份有限公司","電機機械","0.26","新台幣                 10.0000元","202152.00","59231.00","-15541.00","37323.00"
"1120101","111","3","1530","亞崴機電股份有限公司","電機機械","3.38","新台幣                 10.0000元","2432857.00","230978.00","199841.00","323628.00"
"1120101","111","3","1531","高林股份有限公司","電機機械","1.13","新台幣                 10.0000元","2031273.00","96201.00","196541.00","206249.00"
"1120101","111","3","1532","勤美股份有限公司","電機機械","1.69","新台幣                 10.0000元","11118831.00","758341.00","11718.00","783065.00"
"1120101","111","3","1533","車王電子股份有限公司","汽車工業","0.71","新台幣                 10.0000元","2433084.00","-38938.00","66866.00","-12018.00"
"1120101","111","3","1535","中宇環保工程股份有限公司","電機機械","3.56","新台幣                 10.0000元","6364029.00","232333.00","277717.00","440307.00"
"1120101","111","3","1536","和大工業股份有限公司","汽車工業","1.93","新台幣                 10.0000元","5533994.00","348388.00","316468.00","544862.00"
"1120101","111","3","1537","廣隆光電科技股份有限公司","電機機械","9.48","新台幣                 10.0000元","5734824.00","776248.00","245469.00","776383.00"
"1120101","111","3","1538","正峰工業股份有限公司","電機機械","-0.91","新台幣                 10.0000元","201926.00","-27546.00","122.00","-27424.00"
"1120101","111","3","1539","巨庭機械股份有限公司","電機機械","6.28","新台幣                 10.0000元","2207729.00","182414.00","318148.00","411036.00"
"1120101","111","3","1540","喬福機械工業股份有限公司","電機機械","1.30","新台幣                 10.0000元","352542.00","68040.00","70757.00","111028.00"
"1120101","111","3","1541","錩泰工業股份有限公司","電機機械","4.77","新台幣                 10.0000元","3399769.00","106443.00","360444.00","375897.00"
"1120101","111","3","1558","伸興工業股份有限公司","電機機械","8.06","新台幣                 10.0000元","5306485.00","223875.00","486006.00","538659.00"
"1120101","111","3","1560","中國砂輪企業股份有限公司","電機機械","7.35","新台幣                 10.0000元","5318312.00","1173874.00","141249.00","1079171.00"
"1120101","111","3","1568","倉佑實業股份有限公司","汽車工業","1.35","新台幣                 10.0000元","1401776.00","116490.00","48102.00","137989.00"
"1120101","111","3","1582","信錦企業股份有限公司","電子零組件業","2.77","新台幣                 10.0000元","8026301.00","260270.00","305357.00","348407.00"
"1120101","111","3","1583","程泰機械股份有限公司","電機機械","5.30","新台幣                 10.0000元","4863711.00","576504.00","405335.00","742941.00"
"1120101","111","3","1587","吉茂精密股份有限公司","汽車工業","1.77","新台幣                 10.0000元","1964723.00","128743.00","44512.00","121212.00"
"1120101","111","3","1589","永冠能源科技集團有限公司","電機機械","-3.77","新台幣                 10.0000元","6624293.00","-76467.00","-302884.00","-423034.00"
"1120101","111","3","1590","亞德客國際集團","電機機械","23.36","新台幣                 10.0000元","19808521.00","5706409.00","358728.00","4670831.00"
"1120101","111","3","1597","直得科技股份有限公司","電機機械","2.85","新台幣                 10.0000元","1266381.00","278948.00","57020.00","253167.00"
"1120101","111","3","1598","岱宇國際股份有限公司","生技醫療業","-0.23","新台幣                 10.0000元","5026355.00","-508964.00","465881.00","-44386.00"
"1120101","111","3","1603","中華電線電纜股份有限公司","電器電纜","1.71","新台幣                 10.0000元","2456450.00","254463.00","75485.00","272437.00"
"1120101","111","3","1604","聲寶股份有限公司","電器電纜","1.63","新台幣                 10.0000元","6970185.00","511272.00","291654.00","638482.00"
"1120101","111","3","1605","華新麗華股份有限公司","電器電纜","5.37","新台幣                 10.0000元","136665439.00","8168139.00","14851287.00","18666795.00"
"1120101","111","3","1608","華榮電線電纜股份有限公司","電器電纜","-0.50","新台幣                 10.0000元","8321072.00","226607.00","-225426.00","-98671.00"
"1120101","111","3","1609","大亞電線電纜股份有限公司","電器電纜","0.66","新台幣                 10.0000元","20303250.00","600132.00","109410.00","594542.00"
"1120101","111","3","1611","中國電器股份有限公司","電器電纜","0.19","新台幣                 10.0000元","1178324.00","58286.00","12874.00","62167.00"
"1120101","111","3","1612","宏泰電工股份有限公司","電器電纜","0.70","新台幣                 10.0000元","4577438.00","391012.00","6186.00","221734.00"
"1120101","111","3","1614","台灣三洋電機股份有限公司","電器電纜","0.90","新台幣                 10.0000元","4931006.00","288562.00","3308.00","236070.00"
"1120101","111","3","1615","大山電線電纜股份有限公司","電器電纜","1.77","新台幣                 10.0000元","3091426.00","273137.00","60657.00","264044.00"
"1120101","111","3","1616","億泰電線電纜股份有限公司","電器電纜","-0.26","新台幣                 10.0000元","2819572.00","66354.00","-111021.00","-48449.00"
"1120101","111","3","1617","榮星電線工業股份有限公司","電器電纜","0.45","新台幣                 10.0000元","2744315.00","-20694.00","106423.00","62215.00"
"1120101","111","3","1618","合機電線電纜股份有限公司","電器電纜","0.82","新台幣                 10.0000元","2045523.00","125762.00","65654.00","157271.00"
"1120101","111","3","1626","艾美特(開曼)國際有限公司","電器電纜","4.27","新台幣                 10.0000元","7792480.00","-87455.00","826762.00","621333.00"
"1120101","111","3","1701","中國化學製藥股份有限公司","生技醫療業","1.25","新台幣                 10.0000元","6136603.00","295755.00","166718.00","372466.00"
"1120101","111","3","1702","南僑投資控股股份有限公司","食品工業","1.80","新台幣                 10.0000元","14961833.00","708607.00","155168.00","556096.00"
"1120101","111","3","1707","葡萄王生技股份有限公司","生技醫療業","6.65","新台幣                 10.0000元","7266923.00","1729219.00","92247.00","1473613.00"
"1120101","111","3","1708","東南實業股份有限公司","化學工業","4.65","新台幣                 10.0000元","6129667.00","1537184.00","-54265.00","1158929.00"
"1120101","111","3","1709","和益化學工業股份有限公司","化學工業","1.97","新台幣                 10.0000元","8083775.00","925771.00","264397.00","940231.00"
"1120101","111","3","1710","東聯化學股份有限公司","化學工業","-0.59","新台幣                 10.0000元","16960552.00","-886021.00","-433068.00","-1181552.00"
"1120101","111","3","1711","臺灣永光化學工業股份有限公司","化學工業","0.59","新台幣                 10.0000元","6966099.00","321737.00","99577.00","341133.00"
"1120101","111","3","1712","興農股份有限公司","化學工業","3.37","新台幣                 10.0000元","18012868.00","1580461.00","192840.00","1424152.00"
"1120101","111","3","1713","國泰化工廠股份有限公司","化學工業","1.38","新台幣                 10.0000元","469709.00","8859.00","202768.00","208328.00"
"1120101","111","3","1714","和桐化學股份有限公司","化學工業","0.35","新台幣                 10.0000元","17185684.00","619330.00","111074.00","539387.00"
"1120101","111","3","1717","長興材料工業股份有限公司","化學工業","1.85","新台幣                 10.0000元","37243105.00","2675376.00","254096.00","2273170.00"
"1120101","111","3","1718","中國人造纖維股份有限公司","化學工業","-0.54","新台幣                 10.0000元","25470370.00","--","--","2385746.00"
"1120101","111","3","1720","生達化學製藥股份有限公司","生技醫療業","3.58","新台幣                 10.0000元","4268103.00","814680.00","317843.00","927154.00"
"1120101","111","3","1721","三晃股份有限公司","化學工業","0.46","新台幣                 10.0000元","2303801.00","40619.00","61898.00","85139.00"
"1120101","111","3","1722","台灣肥料股份有限公司","化學工業","2.22","新台幣                 10.0000元","11543254.00","-655121.00","3374002.00","2176541.00"
"1120101","111","3","1723","中鋼碳素化學股份有限公司","化學工業","5.82","新台幣                 10.0000元","8223703.00","1410543.00","223428.00","1350339.00"
"1120101","111","3","1725","元禎企業股份有限公司","化學工業","1.32","新台幣                 10.0000元","7179399.00","153751.00","116628.00","240860.00"
"1120101","111","3","1726","永記造漆工業股份有限公司","化學工業","3.68","新台幣                 10.0000元","7092787.00","591227.00","169720.00","596167.00"
"1120101","111","3","1727","臺灣中華化學工業股份有限公司","化學工業","0.59","新台幣                 10.0000元","1740407.00","34568.00","2064.00","68049.00"
"1120101","111","3","1730","花仙子企業股份有限公司","化學工業","3.32","新台幣                 10.0000元","2121104.00","256311.00","19995.00","225407.00"
"1120101","111","3","1731","美吾華股份有限公司","生技醫療業","1.05","新台幣                 10.0000元","936460.00","167437.00","11226.00","139841.00"
"1120101","111","3","1732","毛寶股份有限公司","化學工業","0.24","新台幣                 10.0000元","447221.00","1287.00","13812.00","9990.00"
"1120101","111","3","1733","五鼎生物技術股份有限公司","生技醫療業","1.39","新台幣                 10.0000元","1735537.00","125879.00","30943.00","138582.00"
"1120101","111","3","1734","杏輝藥品工業股份有限公司","生技醫療業","1.27","新台幣                 10.0000元","2094144.00","217054.00","37453.00","184456.00"
"1120101","111","3","1735","日勝化工股份有限公司","化學工業","0.13","新台幣                 10.0000元","2327755.00","-21719.00","36326.00","12776.00"
"1120101","111","3","1736","喬山健康科技股份有限公司","生技醫療業","-0.35","新台幣                 10.0000元","22122519.00","-1041234.00","614592.00","-301108.00"
"1120101","111","3","1737","臺鹽實業股份有限公司","食品工業","1.68","新台幣                 10.0000元","2773166.00","351301.00","56276.00","320026.00"
"1120101","111","3","1752","南光化學製藥股份有限公司","生技醫療業","1.88","新台幣                 10.0000元","1339442.00","199551.00","30349.00","190229.00"
"1120101","111","3","1760","寶齡富錦生技股份有限公司","生技醫療業","3.25","新台幣                 10.0000元","1930920.00","386513.00","34494.00","278703.00"
"1120101","111","3","1762","中化合成生技股份有限公司","生技醫療業","5.11","新台幣                 10.0000元","1574668.00","380473.00","125096.00","396455.00"
"1120101","111","3","1773","勝一化工股份有限公司","化學工業","5.77","新台幣                 10.0000元","8805725.00","1665231.00","121123.00","1441613.00"
"1120101","111","3","1776","展宇科技材料股份有限公司","化學工業","0.25","新台幣                 10.0000元","1122651.00","19151.00","6054.00","17537.00"
"1120101","111","3","1783","和康生物科技股份有限公司","生技醫療業","1.25","新台幣                 10.0000元","440124.00","78407.00","34650.00","96131.00"
"1120101","111","3","1786","科妍生物科技股份有限公司","生技醫療業","1.69","新台幣                 10.0000元","397481.00","91481.00","45583.00","112169.00"
"1120101","111","3","1789","台灣神隆股份有限公司","生技醫療業","0.32","新台幣                 10.0000元","2248193.00","279981.00","34328.00","251644.00"
"1120101","111","3","1795","美時化學製藥股份有限公司","生技醫療業","10.96","新台幣                 10.0000元","11461182.00","3754772.00","-109354.00","2853151.00"
"1120101","111","3","1802","台灣玻璃工業股份有限公司","玻璃陶瓷","0.09","新台幣                 10.0000元","32471642.00","526535.00","1025554.00","201595.00"
"1120101","111","3","1805","寶徠建設股份有限公司","建材營造","-0.49","新台幣                 10.0000元","346953.00","-44580.00","1055.00","-49056.00"
"1120101","111","3","1806","冠軍建材股份有限公司","玻璃陶瓷","-0.05","新台幣                 10.0000元","2283983.00","183062.00","-81776.00","-21248.00"
"1120101","111","3","1808","潤隆建設股份有限公司","建材營造","-0.14","新台幣                 10.0000元","938882.00","-79402.00","46553.00","-62760.00"
"1120101","111","3","1809","中國製釉股份有限公司","玻璃陶瓷","0.54","新台幣                 10.0000元","1988530.00","12169.00","70293.00","71819.00"
"1120101","111","3","1810","和成欣業股份有限公司","玻璃陶瓷","0.43","新台幣                 10.0000元","3764328.00","112232.00","127720.00","153028.00"
"1120101","111","3","1817","凱撒衛浴股份有限公司","玻璃陶瓷","2.93","新台幣                 10.0000元","1963526.00","265733.00","9906.00","214453.00"
"1120101","111","3","1903","士林紙業股份有限公司","造紙工業","0.96","新台幣                 10.0000元","125334.00","-71896.00","321935.00","250039.00"
"1120101","111","3","1904","正隆股份有限公司","造紙工業","1.99","新台幣                 10.0000元","33422200.00","1281257.00","1711587.00","2408071.00"
"1120101","111","3","1905","中華紙漿股份有限公司","造紙工業","0.36","新台幣                 10.0000元","17911924.00","142177.00","319326.00","446015.00"
